title,website_url,source,grades_or_ages,prices_mentioned,description
First Stories To Last A Lifetime,https://welltrainedmind.com/p/first-stories-to-last-a-lifetime/,Well-Trained Mind,Grades K-12,$150.00,"Introduce young listeners to a hilarious retelling of “The Gingerbread Man,” a touching version of “Thumbelina,” and other classic tales and folk stories, all told in Jim Weiss’s incomparable character voices. These stories will provide your whole family with favorites to last a lifetime."
Flashcards For The Ordinary Parent's Guide To Teaching Reading,https://welltrainedmind.com/p/flashcards-ordinary-parents-guide-teaching-reading/,Well-Trained Mind,Grades K-12,$150.00,"This set of 320 cards include phonograms, sight words, word endings, subject, predicate, command, and others – everything you need to use The Ordinary Parent’s Guide to Teaching Reading. Just cut and use, or print and cut the PDF version."
Flashcards For The Ordinary Parent's Guide To Teaching Reading - Scratch & Dent,https://welltrainedmind.com/p/flashcards-for-the-ordinary-parents-guide-to-teaching-reading-scratch-dent/,Well-Trained Mind,Grades K-12,$150.00,"This set of 320 cards include phonograms, sight words, word endings, subject, predicate, command, and others – everything you need to use The Ordinary Parent’s Guide to Teaching Reading. Just cut and use, or print and cut the PDF version."
Fourth Grade Math With Confidence Student Workbook A,https://welltrainedmind.com/p/4gm-wkbk-a/,Well-Trained Mind,Grades K-12,$150.00,Learn fourth grade math with confidence! Use Workbooks Part A and Part B to teach and reinforce the lessons in the Fourth Grade Math with Confidence Instructor Guide.
Fourth Grade Math With Confidence Student Workbook B,https://welltrainedmind.com/p/4gm-wkbk-b/,Well-Trained Mind,Grades K-12,$150.00,Learn fourth grade math with confidence! Use Workbooks Part A and Part B to teach and reinforce the lessons in the Fourth Grade Math with Confidence Instructor Guide.
Galileo And The Stargazers,https://welltrainedmind.com/p/galileo-and-the-stargazers/,Well-Trained Mind,Grades K-12,$150.00,"Inspiring true stories of heroic scientists who risked everything for the truth: Archimedes, Ptolemy, Copernicus, Tycho Brahe, Kepler, Galileo and Isaac Newton. Thrillingly written and narrated by Jim Weiss."
"Genius, Times Four",https://welltrainedmind.com/p/genius-times-four/,Well-Trained Mind,Grades K-12,$150.00,"Go behind the scenes as scientists and mathematicians battle poverty and prejudice, transform the world with stunning discoveries, and even risk their lives. Einstein, Newton, Curie, plus others whose achievements are less well known."
George Washington: First In The Hearts Of His Countrymen,https://welltrainedmind.com/p/george-washington-first-in-the-hearts-of-his-countrymen/,Well-Trained Mind,Grades K-12,$150.00,"Thrill to bullets and ballots in this action-packed story of the man who won a war and refused a crown. Commander-in-chief, constitutionalist, farmer, family man and father of a nation – George Washington saw with amazing clarity the future achievements and challenges of a new nation while earning the title “first in t"
George Washington: First In The Hearts Of His Countrymen - Scratch & Dent,https://welltrainedmind.com/p/george-washington-first-in-the-hearts-of-his-countrymen-scratch-dent/,Well-Trained Mind,Grades K-12,$150.00,"Thrill to bullets and ballots in this action-packed story of the man who won a war and refused a crown. Commander-in-chief, constitutionalist, farmer, family man and father of a nation – George Washington saw with amazing clarity the future achievements and challenges of a new nation while earning the title “first in t"
Giants! A Colossal Collection Of Tales And Tunes,https://welltrainedmind.com/p/giants-a-colossal-collection-of-tales-and-tunes/,Well-Trained Mind,Grades K-12,$150.00,"Adapted classics like Jack and the Beanstalk, lesser-known folktales, and even some original songs! Expect a lot of laughs and some big surprises in this enchanting collection."
Gone West: Bold Adventures Of American Explorers And Pioneers,https://welltrainedmind.com/p/gone-west-bold-adventures-of-american-explorers-and-pioneers/,Well-Trained Mind,Grades K-12,$150.00,"Witness the westward expansion that transformed America. Experience the excitement and perils of the pioneers, along with the devastating effects faced by Native Americans, in this inspiring saga of daring exploration."
Gone West: Bold Adventures Of American Explorers And Pioneers - Scratch & Dent,https://welltrainedmind.com/p/gone-west-bold-adventures-of-american-explorers-and-pioneers-scratch-dent/,Well-Trained Mind,Grades K-12,$150.00,"Witness the westward expansion that transformed America. Experience the excitement and perils of the pioneers, along with the devastating effects faced by Native Americans, in this inspiring saga of daring exploration."
Good Luck Duck,https://welltrainedmind.com/p/good-luck-duck/,Well-Trained Mind,Grades K-12,$150.00,"This unabridged classic tells the story of a young boy who wins an unusual prize at the state fair – a live duck! Timothy and the duck get stuck on the Ferris wheel, ride a street car, and meet a cast of interesting characters."
Good Night: Enchanting Story Visualizations With Sleepytime Music,https://welltrainedmind.com/p/good-night/,Well-Trained Mind,Grades K-12,$150.00,"Bring serenity to bedtime with six relaxing sleep stories, each describing a different tranquil scene and followed by a minute of soothing music. Tropical island, mountain cabin, mermaid’s lagoon and more – a peaceful night’s sleep is sure to follow."
Good Night: Enchanting Story Visualizations With Sleepytime Music - Scratch & Dent,https://welltrainedmind.com/p/good-night-enchanting-story-visualizations-with-sleepytime-music-scratch-dent/,Well-Trained Mind,Grades K-12,$150.00,"Bring serenity to bedtime with six relaxing sleep stories, each describing a different tranquil scene and followed by a minute of soothing music. Tropical island, mountain cabin, mermaid’s lagoon and more – a peaceful night’s sleep is sure to follow."
Grammar For The Well-Trained Mind Yellow Workbook,https://welltrainedmind.com/p/gftwtm-yellow-workbook/,Well-Trained Mind,Grades K-12,$150.00,"From basic through advanced grammar concepts, the Yellow Workbook provides clear definitions of rules, repeated examples, and plenty of practice. Step-by-step instructions and regular review help every student succeed."
"Grammar For The Well-Trained Mind, Blue Workbook",https://welltrainedmind.com/p/grammar-for-the-well-trained-mind-blue-workbook/,Well-Trained Mind,Grades K-12,$150.00,"From basic through advanced grammar concepts, the Blue Workbook provides clear definitions of rules, repeated examples, and plenty of practice. Step-by-step instructions and regular review help every student succeed."
"Grammar For The Well-Trained Mind, Core Instructor Text",https://welltrainedmind.com/p/grammar-well-trained-mind-core-instructor-text/,Well-Trained Mind,Grades K-12,$150.00,"Scripted lessons help every parent and teacher be effective and efficient! The Core Instructor Text provides detailed guidance, and is used for multiple years of instruction – a great value!"
"Grammar For The Well-Trained Mind, Key To The Blue Workbook",https://welltrainedmind.com/p/grammar-well-trained-mind-key-blue-workbook/,Well-Trained Mind,Grades K-12,$150.00,"The Blue Workbook Key provides not just answers, but clear explanations and guidance. Be sure to buy the color Key that matches your Student Workbook."
"Grammar For The Well-Trained Mind, Key To The Blue Workbook - Scratch & Dent",https://welltrainedmind.com/p/grammar-for-the-well-trained-mind-key-to-the-blue-workbook-scratch-dent/,Well-Trained Mind,Grades K-12,$150.00,
