title,website_url,source,grades_or_ages,prices_mentioned,description
Grandpa’s Christmas Gift – Elementary Book,https://www.chaoa.com/product/grandpas-christmas-gift/,Christian Academy of America,,$10.95,"When Ace’s grandpa is rushed to the emergency room, Ace wonders why God would allow this to happen, but his grandpa’s faith never wavers. As events unfold in Grandpa’s Christmas Gift, Ace crosses paths with Manny, who is also questioning the difficult circumstances in his life. Both young men face uncertainty, loneline"
Graphic Design I (FA)**,https://www.chaoa.com/online/?id=graphic-design-i-fa,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
Health Quest,https://www.chaoa.com/online/?id=health-quest,Christian Academy of America,"Grade 5, 6, or 7",,Ignitia online course offered through Christian Academy of America (Elementary/Middle School Elective Courses (Semester)).
HEALTH SCIENCE,https://www.chaoa.com/online/?id=health-science,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
Heidi – Elementary Book,https://www.chaoa.com/product/heidi/,Christian Academy of America,,$10.95,"When her aunt receives a new job opportunity, young orphan Heidi moves to live with her grandfather, a hermit goatherd, in the Swiss Alps. Heidi’s cheerfulness and good-hearted nature endear her to everyone, and she thrives in the mountain air and beautiful scenery. After a few years, Heidi’s aunt returns to take Heidi"
High School Diploma Package,https://www.chaoa.com/product/high-school-diploma-package/,Christian Academy of America,,$65.00,"Upon completion of CAA graduation requirements, students may order the Diploma Package, which includes a diploma, diploma cover, and tassel. Please allow two weeks after the 12th grade report card date for processing. Selecting expedited only changes the shipping option. It does not change the processing time for the d"
High School Diploma Package,https://www.chaoa.com/tuition-fees/?id=high-school-diploma-package,Christian Academy of America,Grades 9-12,$65,Fee listed on the Christian Academy of America tuition page.
High School Elective Courses,https://www.chaoa.com/electives/,Christian Academy of America,Grades 9-12,,Explore our diverse range of electives. Expand your horizons and customize your learning experience with our elective courses.
High School Health,https://www.chaoa.com/online/?id=high-school-health,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
High School Reference Books,https://www.chaoa.com/tuition-fees/?id=high-school-reference-books,Christian Academy of America,Grades 9-12,$11,Fee listed on the Christian Academy of America tuition page.
Hindi I,https://www.chaoa.com/online/?id=hindi-i,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
History & Geography,https://www.chaoa.com/online/?id=history-geography,Christian Academy of America,Grades 3-8,,Ignitia online course offered through Christian Academy of America (Elementary/Middle School Core Subjects).
HUMAN SERVICES,https://www.chaoa.com/online/?id=human-services,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
In His Steps – High School Book,https://www.chaoa.com/product/in-his-steps/,Christian Academy of America,,$8.95,"Can the answer to one question change an entire city and millions of lives? When the members of a small church are challenged not to do anything for one year without first asking the question, “What would Jesus do?” they have no idea how their lives are about to change. Several influential citizens take up the challeng"
Individual Full Credit Course,https://www.chaoa.com/tuition-fees/?id=individual-full-credit-course,Christian Academy of America,Grades 9-12,$265.00,Individual online course tuition listed by Christian Academy of America.
Individual Half Credit Course,https://www.chaoa.com/tuition-fees/?id=individual-half-credit-course,Christian Academy of America,Grades 9-12,$150.00,Individual online course tuition listed by Christian Academy of America.
INFORMATION TECHNOLOGY,https://www.chaoa.com/online/?id=information-technology,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
Integrated Physics and Chemistry (IPC),https://www.chaoa.com/online/?id=integrated-physics-and-chemistry-ipc,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Core Subjects).
Integrated Science,https://www.chaoa.com/online/?id=integrated-science,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Core Subjects).
Intro to Filmmaking (FA)**,https://www.chaoa.com/online/?id=intro-to-filmmaking-fa,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
