title,website_url,source,grades_or_ages,prices_mentioned,description
Mastering Microsoft Excel,https://www.science.edu/acellus/course/mastering-microsoft-excel/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Mastering Microsoft Excel.
Medical Terminology,https://www.science.edu/acellus/course/medical-terminology/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Medical Terminology.
Middle School French I,https://www.science.edu/acellus/course/acellus-middle-school-french-i/,Power Homeschool / Acellus,Grades 6-8,$99/mo (Power Homeschool subscription),Acellus online video course: Middle School French I.
Middle School Health,https://www.science.edu/acellus/course/middle-school-health/,Power Homeschool / Acellus,Grades 6-8,$99/mo (Power Homeschool subscription),Acellus online video course: Middle School Health.
Middle School Social & Emotional Health 1,https://www.science.edu/acellus/course/middle-school-social-development-level-1/,Power Homeschool / Acellus,Grades 6-8,$99/mo (Power Homeschool subscription),Acellus online video course: Middle School Social & Emotional Health 1.
Missouri State History,https://www.science.edu/acellus/course/missouri-state-history/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Missouri State History.
Music Appreciation,https://www.science.edu/acellus/course/music-appreciation/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Music Appreciation.
Ohio State History,https://www.science.edu/acellus/course/ohio-state-history/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Ohio State History.
Personal Finance,https://www.science.edu/acellus/course/acellus-personal-finance/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Personal Finance.
Physical Education,https://www.science.edu/acellus/course/physical-education/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Physical Education.
Physical Science,https://www.science.edu/acellus/course/physical-science/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Physical Science.
Plumbing Technology I,https://www.science.edu/acellus/course/acellus-plumbing-technology-i/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Plumbing Technology I.
Plumbing Technology II,https://www.science.edu/acellus/course/acellus-plumbing-technology-ii/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Plumbing Technology II.
Power Homeschool Monthly Subscription,https://www.powerhomeschool.org/pricing/,Power Homeschool / Acellus,Grades K-12,$99/mo ($79/mo with scholarship),Power Homeschool provides parent-led access to Acellus video courses for homeschool families (not accredited).
Pre-Algebra,https://www.science.edu/acellus/course/prealgebra/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Pre-Algebra.
Pre-Algebra,https://www.science.edu/acellus/course/acellus-fundamental-math/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Pre-Algebra.
Pre-Algebra – FUNdamental Math – Spanish,https://www.science.edu/acellus/course/fundamental-math-spanish/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Pre-Algebra – FUNdamental Math – Spanish.
Pre-Calculus,https://www.science.edu/acellus/course/acellus-pre-calculus/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Pre-Calculus.
Preschool – Level 1,https://www.science.edu/acellus/course/preschool-level-1/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Preschool – Level 1.
