title,website_url,source,grades_or_ages,prices_mentioned,description
Earth Science Audiobook,https://www.apologia.com/shop/earth-science-audiobook/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$18.00,"This Earth Science audiobook is the audio version of the Exploring Creation with Earth Science , 2nd Edition textbook and is the perfect complement to the printed text. Designed especially for auditory learners, slow readers, and students with learning challenges, it helps make earth science accessible, engaging, and easier to understand."
Earth Science eBook,https://www.apologia.com/shop/earth-science-ebook/,Apologia,1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary; Kindergarten,$0.00,"This ebook version of the textbook, Exploring Creation with Earth Science , 2nd Edition is part of Apologia’s award-winning Young Explorer Series designed for elementary students."
Zoology 1 Textbook,https://www.apologia.com/shop/zoology-1-flying-creatures-textbook/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$55.00,"Exploring Creation with Zoology 1: Flying Creatures of the Fifth Day , 2nd Edition is part of Apologia’s award-winning Young Explorer Series designed for elementary students. Throughout this homeschool science curriculum, students will learn about the amazing design and characteristics of flying creatures as part of God’s creation. They’ll also be empowered to apply their newfound knowledge as they observe the wonder of flight in their own backyards!"
Zoology 1 Notebooking Journal,https://www.apologia.com/shop/zoology-1-notebooking-journal/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$39.00,"Apologia’s Zoology 1 Notebooking Journal engages students through writing, drawing, and hands-on activities, strengthening comprehension while helping them take ownership of their learning and proudly showcase their work."
Zoology 1 Audiobook,https://www.apologia.com/shop/zoology-1-mp3-audiobook-download/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$18.00,"The audiobook version of Exploring Creation with Zoology 1: Flying Creatures of the Fifth Day is the perfect companion to the textbook, helping students who are auditory learners, slower readers, or who benefit from additional reading support to engage more confidently with the material."
Zoology 1 eBook,https://www.apologia.com/shop/zoology-1-ebook/,Apologia,1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary; Kindergarten,$0.00,"This ebook version of the textbook, Exploring Creation with Zoology 1: Flying Creatures of the Fifth Day , 2nd Edition, is part of Apologia’s award-winning Young Explorer Series designed for elementary students. In Apologia’s Exploring Creation with Zoology 1: Flying Creatures, 2nd Edition, students will soar to new heights as they learn about the dynamics of flight and the uniqueness of birds, the value and misconceptions of bats, and the anatomy of insects (they’ll even get to collect and study some for a project!). After students complete this study of zoology, they will never view or interact with nature in the same way again."
Zoology 2 Textbook,https://www.apologia.com/shop/zoology-2-textbook/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$55.00,"Exploring Creation with Zoology 2: Swimming Creatures of the Fifth Day , 2nd Edition presents the science of sea creatures in a God-honoring way to elementary students. In this special ocean-centered zoology book, students will learn all about God’s glorious design of swimming creatures. Students will dive right into the world of ocean creatures and learn about the connections animals make with people as they study oceanography, animal behavior, and more. Students will also conduct hands-on, interactive experiments to bring their learning to life."
Zoology 2 Notebooking Journal,https://www.apologia.com/shop/zoology-2-notebooking-journal/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$39.00,"Apologia’s Zoology 2 Notebooking Journal engages students through writing, drawing, and hands-on activities, strengthening comprehension while helping them take ownership of their learning and proudly showcase their work."
Zoology 2 Audiobook,https://www.apologia.com/shop/zoology-2-mp3-audio-download/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$18.00,"The audiobook version of Exploring Creation with Zoology 2: Swimming Creatures of the Fifth Day is the perfect companion to the textbook, helping students who are auditory learners, slower readers, or who benefit from additional reading support to engage more confidently with the material."
Zoology 2 eBook,https://www.apologia.com/shop/zoology-2-ebook/,Apologia,1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary; Kindergarten,$0.00,"This ebook version of the textbook, Exploring Creation with Zoology 2: Swimming Creatures of the Fifth Day , 2nd Edition, is part of Apologia’s award-winning Young Explorer Series designed for elementary students. In this special ocean-centered zoology book, students will learn all about God’s glorious design of swimming creatures. Students will dive right into the world of ocean creatures and learn about the connections animals make with people as they study oceanography, animal behavior, and more. Students will also conduct hands-on, interactive experiments to bring their learning to life."
