title,website_url,source,grades_or_ages,prices_mentioned,description
Prairie Lotus,https://store.bravewriter.com/products/prairie-lotus,Brave Writer,,$19.95,Literary Device: Motif
A Bear Called Paddington,https://store.bravewriter.com/products/bear-called-paddington,Brave Writer,,$19.95,Literary Device: Anthropomorphism
Brave Learner Home Membership,https://store.bravewriter.com/products/brave-learner-home-membership,Brave Writer,,$99.00,"Live your best homeschool life! Or as we like to say—let's try to get the fantasy homeschool in your head out into your real life! Want to? The Brave Learner Home is the one-stop sandbox for growing as an effective home educator, a compassionate parent, and an awesome adult. It offers coaching for both homeschooling an"
Book Shop,https://store.bravewriter.com/products/book-shop,Brave Writer,,Free,https://bravewriter.com/book-shop
Creating High School Transcripts,https://store.bravewriter.com/products/creating-high-school-transcripts,Brave Writer,,$15.00,High school requirements don’t have to box you in. You can embrace a unique homeschool education and create a transcript colleges will want to see! Join us for a three-way conversation between veteran homeschoolers whose students have made it to college! Here’s what live attendees have said about this tutorial: I found
Becoming a Critical Thinker,https://store.bravewriter.com/products/becoming-a-critical-thinker,Brave Writer,,$18.99,"At a time when we’re constantly flooded with contradictory information and opinions, critical thinking skills are more important than ever. This accessible workbook is full of valuable insights, thought-provoking questions, and useful exercises to help teens and preteens expand their perspectives, recognize their thoug"
An Easier Way to Teach Decoding Webinar,https://store.bravewriter.com/products/an-easier-way-to-teach-decoding-webinar,Brave Writer,,$15.00,"Dr. Marnie Ginsberg, founder of Reading Simplified , knows how to grow strong readers with her streamlined approach. She gets results. And she’s passionate about sharing her knowledge with others. You'll walk away with resources you can use with your reader right away! Purchase the webinar replay for only $15.00 (Inclu"
I Must Betray You,https://store.bravewriter.com/products/i-must-betray-you,Brave Writer,,$19.95,
Alias Anna,https://store.bravewriter.com/products/alias-anna,Brave Writer,,$19.95,Literary Device: Rhythm and Rhyme
Big Foot and Little Foot,https://store.bravewriter.com/products/big-foot-and-little-foot,Brave Writer,,$19.95,Literary Device: Maps
Peter Lee's Notes from the Field,https://store.bravewriter.com/products/peter-lees-notes-from-field,Brave Writer,,$19.95,Literary Device: Journal Entries
Duet,https://store.bravewriter.com/products/duet,Brave Writer,,$19.95,Literary Device: Lyrical Language
